id,Time,Is_CH,who CH,adv_who,hop_count,dist_CH,send_code,RSSI,Latency,Jitter,Throughput,Packets_Sent,Packets_Received,Packet_Loss_%,Dropped,Tampered,Expaned Energy,Attack type,label
101453,100,0,101756,105551,3,48.22442389733702,2,-63.39348150399106,36.52628758760325,23.35996909317803,201.63086766105502,153,141,7.72240050815966,0,0,0.07046961729522813,DataError,1
101454,200,0,103287,104131,2,68.01009109620044,0,-70.54390566677891,64.4969698721336,1.4980827896419884,178.31136386190042,99,98,0.7264059489320926,2,0,0.10479356824961132,Normal,0
101455,50,0,101269,104195,6,44.44827872894239,4,-75.73745207536888,54.98314420453238,9.761982978678681,227.91228542934618,425,420,1.066816596594367,1,0,0.07174947854925434,Normal,0
101456,100,0,103509,105240,3,30.251049689306004,4,-72.0872448452766,44.207220270538066,3.811759622910196,169.69179994509574,314,313,0.16491090379188678,1,0,0.09981992359449901,Normal,0
101457,100,0,101429,103988,5,46.23996842937026,2,-67.35448019163528,64.15473243189412,7.365161084829235,142.5449559129222,86,84,1.364037584752632,2,0,0.08459937514754538,Normal,0
101458,250,0,101181,105839,7,44.6241594481204,3,-71.41304633745612,58.24515156018596,1.2945809302694427,231.93908041780986,92,90,1.2597444370740063,0,0,0.08325210690100077,Normal,0
101459,250,0,103740,101815,2,67.5900461801289,2,-65.2814918280008,41.893424443013274,3.548163828012443,162.4378742519212,224,221,0.9610459768343408,1,0,0.11013057272624534,Normal,0
101460,200,0,105588,103619,6,54.48320010675524,0,-65.33537276275358,38.91557784572786,4.704849671205611,199.01915530373145,298,296,0.4683983402761851,5,0,0.1165921583422456,Normal,0
101461,50,0,102930,104950,5,48.431104246408225,0,-75.58490154295265,127.96754474599405,4.64968709128088,61.06806705892971,125,81,34.43821041978805,8,0,0.2645109341123967,DoS,1
101462,50,0,105063,102108,3,49.21613300270607,4,-64.97589154121043,52.305415868507296,3.5254766472160783,75.56805572605633,54,34,35.72067700419622,7,0,0.07153126833641445,Grayhole,1
101463,100,0,101231,105095,3,72.7768892603093,0,-70.28110199427081,40.27579674069017,2.266391209775032,265.0977181265981,299,297,0.5225809515982376,0,0,0.07614190147954303,Normal,0
101464,100,1,101464,103811,5,30.39149202167107,3,-73.34082295386764,49.93581292603383,5.697763662607343,209.2290187118488,399,394,1.0708523583269658,1,0,0.10465072310001138,SMS,1
101465,150,1,101465,101546,1,51.53594606735511,0,-68.19140844998635,39.62019594262411,2.809060089889287,133.79805059621907,330,326,0.9150614704909108,1,0,0.09889470106689922,Normal,0
101466,200,0,102863,105224,1,37.965859300288706,2,-70.62540265985008,64.44143320712867,5.865637082530645,177.5246139495006,329,324,1.237600813973549,1,0,0.06919971322859876,Normal,0
101467,200,0,101224,103241,4,56.00509797227187,3,-66.28390006831927,55.31854020473801,1.9786305931718808,198.45140924213956,449,371,17.29634195088334,1,1,0.1078152634406696,Malicious,1
101468,200,0,104035,102842,3,67.35880899490178,3,-71.7165908231071,55.97082115934949,0.0,221.0549254047948,256,253,0.8885018142482793,0,0,0.06548355140797386,Normal,0
101469,100,0,104608,102018,6,41.60787488475611,3,-69.09261059060472,48.18230526980322,5.331230250193444,142.1701098723582,202,201,0.3003284761070625,1,0,0.05343296416974265,SMS,1
101470,150,0,102556,102656,4,61.62989595677338,4,-69.83021557417416,48.46919495518597,6.532911919699417,228.62436271892363,456,452,0.8033817954185773,3,0,0.07277131607299375,Normal,0
101471,100,0,105324,101720,4,64.32988276709578,1,-71.86506190240837,46.89452105249555,0.0,150.38279082166792,231,229,0.5310820477242696,1,0,0.07732667511155962,SMS,1
101472,50,0,101897,103922,4,46.89908283514765,0,-67.52202142551154,56.29793214586774,5.558547681809061,190.6498631995149,453,449,0.812961370801458,2,0,0.08400194236848146,Normal,0
101473,200,0,103643,102235,6,61.90294441126074,3,-64.49587334896434,49.50920795773181,9.001251864428667,225.43283612590474,494,353,28.416918036956453,2,1,0.09161924589447203,Malicious,1
101474,50,1,101474,103831,6,42.81883030906574,3,-74.05371045124147,76.57921893185132,3.539947450306189,211.19554241374618,262,261,0.29002276399447124,0,0,0.08825230579498376,Normal,0
101475,100,1,101475,102374,3,43.929919002886415,3,-64.57919491522567,68.39177546858927,4.696692655931592,187.56095828958198,402,397,1.1684056361937325,1,0,0.06874896452762533,SMS,1
101476,100,0,105007,104377,7,43.49827727913842,2,-66.70138765306115,36.737972106363095,3.9356769730371006,158.78769397706617,85,84,1.1023091127952305,1,0,0.03871218071942312,Normal,0
101477,150,0,101722,103811,3,50.376762047085876,1,-68.63296105124803,48.82170282406746,1.5339724230173215,182.0563751419975,311,309,0.5677541941216813,0,0,0.06473024750572748,Normal,0
101478,200,0,104880,103431,4,59.62321857532085,1,-67.64827629170584,47.749443946219394,5.897633282801051,183.2881207233916,281,276,1.538653644812514,3,0,0.02932257599590389,SMS,1
101479,100,0,104543,103113,6,37.65067034373726,3,-75.3525406731771,53.28563115187516,7.171343818367276,190.9607381862375,196,195,0.35582429039797925,0,0,0.06129834327144906,Normal,0
101480,200,0,103936,103414,4,49.61518672186649,0,-68.17314972783,140.41514253555582,8.0533691550517,86.26907784220121,439,260,40.562454708586685,20,0,0.5297366392099019,DoS,1
101481,100,0,101450,102915,4,45.28514167219561,3,-75.79284578773165,47.70943277858311,4.284426183038375,35.27487793760633,88,50,42.89564952749149,12,0,0.0958690497766887,Blackhole,1
101482,100,1,101482,101547,4,48.97418639759122,1,-70.14628668071353,39.28504614668218,2.96661843359476,220.52872802758432,436,433,0.6266503069290038,0,0,0.08911002302183708,Normal,0
101483,200,0,103555,105965,3,69.49709325437135,4,-67.30138160130846,111.39179544785902,5.510656343490089,41.937851152459984,290,193,33.2977960212285,12,0,0.5544611831637583,DoS,1
101484,150,0,104119,104229,4,31.45828554120847,3,-66.75254621988852,62.74069048366051,3.0261307727785063,191.9308240815449,200,198,0.5906177542772888,0,0,0.059045566993266616,Normal,0
101485,250,0,101145,101263,7,46.20952018925704,2,-65.79489347887083,38.97514296230534,22.584120393163463,235.50119676231782,253,214,15.103351394606669,0,0,0.079698922579968,DataError,1
101486,50,0,104365,104978,4,47.384327767734646,4,-72.20162842338095,46.552334201263434,3.4748371410059042,182.8866313712851,339,332,2.001473542038143,1,0,0.06383472349866151,Normal,0
101487,150,0,104181,101806,2,60.43776956401755,1,-75.67716154515284,52.463479529484985,6.149123435073431,171.6725535456167,251,248,0.8589614715618257,2,0,0.10511874080031394,Normal,0
101488,150,0,104963,105055,3,50.34362991271671,2,-68.49310162543415,45.313453480657635,2.8383209591920835,144.92893154650596,474,471,0.5969461632888199,0,0,0.10507237544467585,SMS,1
101489,250,0,102040,101987,4,51.571741924440815,2,-71.90468364675824,38.64987901813931,3.1063998116373366,219.77990127121285,274,217,20.655586977253947,1,1,0.11644926685987582,Malicious,1
101490,50,0,103424,103251,3,41.42827626108294,0,-73.52902027557825,54.91814401087963,3.2823114434020817,230.93599264270446,343,341,0.4718647961259469,1,0,0.09513284930213875,Normal,0
101491,200,0,104141,105101,4,39.17841864172005,2,-76.33894282130827,83.31486687907177,6.728116107228358,82.23902005269257,244,156,35.7703051033944,10,0,0.6799441203851405,DoS,1
101492,150,0,104683,101937,7,47.64249696951749,1,-68.9872044152005,29.055999762932938,6.653624080613829,197.79128361308517,421,412,2.0361505607133763,0,0,0.09538716083095287,Normal,0
101493,100,0,102657,104939,5,59.7129347940271,4,-61.311638085463365,30.819193351753405,4.397617285042759,189.57600685490956,228,225,1.067544161775337,0,0,0.08020962319686491,Normal,0
101494,100,0,105574,101043,3,58.995987379794066,0,-68.76908027852016,59.151721507186224,2.020127590719555,190.76543555208258,484,482,0.24569527281014503,1,0,0.06163367725343198,Normal,0
101495,100,0,104616,104723,6,37.36128439266284,4,-77.31121179520412,69.5008783450312,5.345659001806093,233.45527024658568,209,207,0.514331108893942,1,0,0.06443058172652529,Normal,0
101496,150,0,102777,102633,3,50.77974461818732,3,-75.24075149890068,55.06379498694662,8.03446205002049,207.31215856680507,424,421,0.6107086771269215,1,0,0.09398495244304121,Normal,0
101497,200,0,102121,103223,1,33.69046786707695,3,-73.88572512588682,56.352469083884124,3.298969527902872,324.36310227560335,421,417,0.8671327679793706,1,0,0.07855560324072478,Normal,0
101498,150,0,101500,101049,2,45.81967305314861,2,-75.9930007598147,39.440798650770695,8.865913381505322,125.95130746874335,235,232,0.8733893616917033,0,0,0.07650105278008218,SMS,1
101499,150,0,101970,101207,4,56.96688157953891,4,-68.42140288851738,51.046494912588464,4.047964504802113,133.8014443841273,467,464,0.5082751182610143,1,0,0.10345395154370135,SMS,1
101500,150,0,103628,103983,6,63.63630407704207,1,-64.41971672359774,35.57361494577996,3.5633711548843747,44.51689150479103,301,119,60.3962444250888,17,0,0.0920737488262636,Blackhole,1
101501,50,0,104372,101016,7,46.15106029659901,4,-62.322346133140584,39.62204526981816,6.228072527914416,259.06974683153163,111,110,0.6889362598218055,1,0,0.10597082659538168,Normal,0
101502,50,0,101800,102493,1,64.01905528828877,2,-62.54071533581575,49.47619525562137,4.728095544756608,154.22069620369535,400,396,0.8952664425714059,3,0,0.06793068786188632,Normal,0
101503,100,0,104270,104993,7,61.856347082423255,4,-71.92720860557186,101.8193415612235,23.675135404660814,194.08413583580895,180,177,1.2172601384139794,1,0,0.060689158876262264,Scheduling,1
101504,100,0,101208,103523,6,50.2141062840429,4,-61.49288129779815,61.84061614408482,3.324572250255884,35.60599934684653,158,51,67.35626658223265,19,0,0.09689707180050086,Blackhole,1
101505,50,0,103595,104953,4,53.14474611120747,2,-65.73076855086471,76.41071749694856,5.848863737561798,202.48949569561236,68,66,1.7077154275270745,0,0,0.09893923229637995,Normal,0
101506,150,0,101502,103413,4,44.732856069566786,4,-64.73830645558752,48.258494928744426,11.702981353750104,207.37237237893007,450,387,13.812321155692597,0,0,0.06207995090013503,DataError,1
101507,100,0,102652,103394,7,55.31450598724603,3,-68.18987724505767,96.49969017064768,28.617169805512695,142.18400652876966,155,153,0.8217615156852279,1,0,0.08108680588283751,Scheduling,1
101508,100,0,103205,104180,6,31.229347791092568,1,-81.90639062649146,54.18412914414933,17.971046337645266,192.36011312019076,244,226,7.044861426953805,1,0,0.027035852396241532,DataError,1
101509,100,0,105674,102747,2,46.9686944025175,1,-59.29748564499937,51.1995293025969,3.6966719820299416,151.2988575400306,74,56,23.4397965575714,9,0,0.10799785146223552,Grayhole,1
101510,50,0,104392,102214,3,51.11088351304833,2,-69.84525955866084,121.91470424678913,7.033661778025703,110.24701124680192,286,220,22.75745706241649,5,0,0.5396413364468582,DoS,1
101511,250,0,104658,105456,7,56.27328120273809,3,-68.38470351659876,54.21946284983782,8.240366985862776,222.2873926347117,231,230,0.22626108689790525,2,0,0.0729218055150993,Normal,0
101512,200,0,102341,104482,2,48.40082642425566,0,-76.73613828656966,44.80914059979798,22.331177827340394,182.53528357615806,101,93,7.771367534927924,2,0,0.05567963942057509,DataError,1
101513,200,0,103793,102712,2,65.55136678050815,2,-64.40860964365082,40.97091634148933,4.607530182774516,248.91618234829718,329,253,22.851077826256088,2,1,0.1124114417246337,Malicious,1
101514,50,0,104426,103133,5,41.52778949750899,0,-72.27859086952161,52.406646858572856,5.370468952261985,202.92781946437506,366,360,1.57644938608833,1,0,0.08664039987608371,Normal,0
101515,200,0,104143,102470,4,58.32534098656988,4,-67.5904918397983,35.095071342631066,5.904579985141837,246.34261971289288,96,94,1.412612209590813,2,0,0.10713456981424242,Normal,0
101516,200,0,102315,105826,1,46.33258726920629,1,-70.74729942625818,53.47789479608218,6.090286333360158,197.845104832522,453,448,0.9905005663617613,0,0,0.05927647196448409,Normal,0
101517,200,0,101981,101932,2,56.34121801241815,2,-67.88694213342937,133.8425826235697,33.803261718577886,229.02960301081148,435,430,1.0053394316175057,1,0,0.07463888463145894,Scheduling,1
101518,50,0,104822,103192,1,77.209514234354,1,-72.48406984683504,47.538834095158386,5.010277521513945,103.25134246274341,117,116,0.12921078696782262,1,0,0.0661176519270973,SMS,1
101519,150,0,101807,103221,5,55.08285177583017,2,-63.90325254855075,61.33115508357698,6.669178736304555,159.20501051002273,392,389,0.5420587164478261,1,0,0.056181851387192276,Normal,0
101520,200,1,101520,101454,4,69.58152226912713,1,-69.69408896427878,58.48456456470064,0.6595619993957884,213.5945853313882,286,282,1.2276568939151684,1,0,0.08033008910622258,Normal,0
101521,150,0,103742,105462,1,40.849162493891335,1,-67.05881602742471,55.712830531642965,3.6965917035635325,135.14189501791114,119,118,0.6248705961541317,0,0,0.09443842504816743,Normal,0
101522,150,0,101640,105702,4,67.50841071650028,3,-74.55479087721639,39.130549495666614,5.163505492928978,164.78428534933144,403,399,0.762102027645697,0,0,0.10633759676936964,SMS,1
101523,100,0,103089,104321,6,50.43486928603802,4,-71.75694733957395,75.7841925351734,23.74174007037241,207.7128620144773,242,242,0.0,1,0,0.09647384477685536,Scheduling,1
101524,150,0,101689,104740,5,49.145811671669335,2,-68.96932310188699,107.43162759786581,18.51388832905073,244.16700626174702,233,231,0.7433016596119693,1,0,0.07995776640030354,Scheduling,1
101525,50,0,102584,103085,4,49.25747892506918,3,-73.7396483548842,25.540607759488875,5.707223207450129,218.547941120701,81,79,1.498348921772346,3,0,0.08464967245026678,Normal,0
101526,150,1,101526,104159,3,56.102360060046635,2,-75.45874714612168,66.40752258272758,4.687007218856619,219.60788567385143,153,151,1.000280927734605,1,0,0.09732640729647526,Normal,0
101527,50,0,102944,105979,6,58.89041771734365,2,-71.59504015236426,38.95331643897893,10.648334018805459,221.42560900066437,451,449,0.40292067195434167,1,0,0.05136540606950517,Normal,0
101528,100,0,103247,102262,7,51.88730399438229,1,-72.66515330069488,31.989638176454,2.6901413699264625,146.47761998222057,214,213,0.43929928972102916,1,0,0.05035525555915215,Normal,0
101529,100,0,105935,103684,7,56.64937317970667,3,-79.71106219044165,61.86853790504875,7.472470247853078,203.6703330702208,344,302,11.961320061244718,0,1,0.07073907479949897,Malicious,1
101530,150,0,102986,101701,2,54.19565315988303,0,-72.16492954406598,63.6951786290846,28.928638099579526,168.09338523810226,480,471,1.7235351508673569,1,0,0.050962527662536616,Scheduling,1
101531,50,0,103463,101335,5,58.9459148256923,3,-75.96039132287909,57.62468820463983,3.463717213013623,165.69947251424244,418,416,0.3822760839385735,2,0,0.11186242113020066,SMS,1
101532,150,0,105167,102027,6,45.95537712075896,3,-69.03095495834441,40.15295510470821,3.9975240849998435,115.68657481710791,450,447,0.5766403360367469,0,0,0.07987198494793724,SMS,1
101533,200,0,101078,103162,2,52.01887194291483,2,-73.34571375333667,46.35900089840297,2.734246264305178,149.331171914737,163,162,0.012994022477008982,2,0,0.03038050865396797,Normal,0
101534,50,0,101913,104695,1,57.38161448408097,3,-72.25196815515689,86.88923640609497,4.829037477905975,113.66711357514107,365,360,1.1324932649066375,20,0,0.47561297928926444,Flooding,1
101535,50,0,103137,101030,5,51.132968196340585,4,-67.87439163789489,28.198800963396383,21.844310268429922,201.84303151343528,407,360,11.43460754830863,2,0,0.0671470054405939,DataError,1
101536,50,0,102267,102042,4,55.63179226873632,2,-67.26822435394169,106.68160702226713,28.827814757312336,236.54324326437455,204,201,1.2401905590106024,1,0,0.08604220942349775,Scheduling,1
101537,200,0,105278,104945,7,39.419090757797846,0,-80.61259100293066,34.824047926728866,6.033830309204925,226.26035203061232,448,441,1.4843877127382346,0,0,0.08333768381810236,Normal,0
101538,150,0,103844,102489,7,71.86806493658047,2,-68.72539092353817,60.23169969164413,6.885967908521445,160.37424198614852,122,120,1.5863160302580863,0,0,0.11786617135599582,Normal,0
101539,100,0,101175,105003,4,54.843052902126544,4,-71.42537871452875,71.58634915835071,4.649736488721313,128.30935176864563,401,396,1.1140334338265954,3,0,0.06703317631712011,Normal,0
101540,50,0,103838,105236,7,45.82792671222563,2,-61.68274138115632,30.562719050202126,6.656533957217026,153.27037512793967,455,448,1.423284639802539,0,0,0.05044182710359946,SMS,1
101541,150,0,104801,103274,4,58.931478250869745,2,-76.84325092858322,83.55819228679172,5.074920953740559,53.342777161206016,438,292,33.204910235372736,15,0,0.5566653665478929,DoS,1
101542,200,0,103544,102315,6,46.58479584994695,1,-74.1989870367435,58.930774345656914,0.0,157.67396030117254,174,171,1.1954349539009799,0,0,0.0697778957534243,Normal,0
101543,200,0,103825,105453,2,70.92098571617909,4,-69.59807480618173,48.58415580705662,6.2643032593815455,76.85988621308104,480,148,69.031318555378,22,0,0.12406619630515515,Blackhole,1
101544,150,0,101146,103477,6,46.679861074611836,4,-67.26657968138348,145.1691667394443,5.512690709761129,58.24052178949984,336,259,22.80194780510292,8,0,0.7068407714910694,DoS,1
101545,50,0,102230,101558,5,69.78436920136124,2,-78.74033735956893,44.187608029738556,5.868724979679133,203.06684822458874,481,480,0.20780828666666207,2,0,0.08185127107244557,Normal,0
101546,50,0,104489,105725,4,39.32177530971812,0,-68.88240432502064,45.58511137531983,4.140082708410222,271.4302766288023,360,356,0.9980052852593665,1,0,0.06612717666490911,Normal,0
101547,50,1,101547,104799,6,56.46291903691702,2,-65.59596573257889,41.15723963639583,7.571518073021132,38.71272221238432,379,184,51.2326544360215,27,0,0.08358859042589867,Blackhole,1
101548,100,0,103287,105893,6,47.06362907106726,3,-66.55626219258234,40.38660416192736,4.830914851100025,209.28856055521408,120,119,0.651320664004021,0,0,0.07181343392788611,Normal,0
101549,50,0,105378,103121,5,27.596006465696394,1,-71.58965479549822,133.76808725174104,2.332889980763547,88.17033329346317,396,393,0.5152152210312362,11,0,0.6025628793633835,Flooding,1
101550,100,0,102261,104650,4,55.56630158783135,4,-66.69187096681895,43.348656732135275,1.821301548867444,169.77187539339087,236,234,0.5123259815515084,0,0,0.04652319125262325,Normal,0
101551,100,0,102846,105497,1,44.07840033428892,3,-60.29300443903322,62.14884030183035,7.843006570466187,163.01152478395312,113,83,25.835960698156548,0,1,0.08830622954480667,Malicious,1
101552,250,0,103241,102050,6,48.55688067583235,3,-65.27169668589708,60.036368783691145,4.235684275895355,93.80210237532961,184,181,1.1206999831339546,2,0,0.07757985593514233,Normal,0
101553,150,0,101202,101570,5,52.94843563152678,4,-77.99102743086367,56.76941013127569,4.82583798966337,151.26541824982638,245,242,0.8782340664538988,3,0,0.053619509303013305,Normal,0
101554,200,0,101343,102932,1,33.37800504276493,0,-65.5344114947156,44.03241681980709,4.964516330971244,220.75375691760448,64,51,19.97594583625506,1,1,0.08215799396534873,Malicious,1
101555,200,0,102848,101167,4,39.28421059482302,1,-76.68874800852197,39.65780819385586,5.200741945449899,211.25399572395736,85,84,0.6225146337155983,0,0,0.07822840793903753,Normal,0
101556,50,0,101288,102076,5,57.44589603107166,0,-73.58084258236688,48.79553004638835,3.009300831307687,144.57863208843352,397,392,1.0490147912218342,1,0,0.05111339533154565,Normal,0
101557,200,0,101318,102435,4,70.45893295523032,2,-75.6489476895364,50.93540720993498,9.81530365171367,192.70362466151522,208,204,1.628431829723429,3,0,0.08125297298955743,Normal,0
101558,100,0,104330,103058,3,44.832908905701146,3,-74.11930655311544,83.16360777672574,3.4617094403867643,115.4265845185385,299,296,0.7961697107170326,11,0,0.5492928967302573,Flooding,1
101559,150,0,102716,104088,5,40.65994497937285,2,-64.59037319429561,120.17626956282726,3.1321643948892444,62.210098209266796,309,217,29.645670975492894,7,0,0.3092740556230886,DoS,1
101560,100,0,105274,101882,2,57.2509972869941,4,-63.32284135515208,53.03757949100927,6.296958653394492,111.82102860473458,229,148,35.35981537233616,6,0,0.06446020331498835,Grayhole,1
101561,250,0,101572,105071,6,64.61242227246194,3,-70.7379594015116,70.29088068290314,3.9987059619414396,129.21623868136808,318,315,0.7358879970061146,1,0,0.0726719807115618,Normal,0
101562,100,0,103609,104909,4,69.43966823775129,3,-78.54418736260719,42.79251917652191,4.9251032698206085,264.19683170630543,69,68,0.27807026694717996,3,0,0.0770543694924071,Normal,0
101563,100,0,104562,104621,7,38.6936863349879,3,-73.00190695256168,52.721992597537906,3.13937685770867,146.38463259614736,64,63,0.8927966576256208,2,0,0.09485780659082348,Normal,0
101564,250,0,104530,104015,5,58.164903425759306,3,-71.03671913267998,58.21482439171636,5.21134945056168,188.97316998033142,336,333,0.8586873602259942,1,0,0.07011871428279291,Normal,0
101565,50,0,104585,105356,2,49.943774155737394,1,-72.53184439602238,37.54862322246734,5.19479364414961,196.49482552113642,493,488,0.8527181219734246,0,0,0.09253345367137415,Normal,0
101566,150,0,104720,103074,4,56.187727395848064,2,-72.52844196554226,56.70405489059451,3.2518790352005693,127.36272015920709,166,164,1.1046634257459351,2,0,0.08997021608402363,Normal,0
101567,200,0,102962,102393,4,44.185682962828565,3,-66.09631247811633,36.415205989816116,4.379125740020907,145.07624616029608,275,272,0.8069886788554,1,0,0.06736179417147718,Normal,0
101568,200,0,105063,101760,6,45.51063549970918,3,-68.91331576158727,42.16915275165065,23.627483315888757,277.93701336529654,313,292,6.665967106890349,2,0,0.04792266090405201,DataError,1
101569,250,0,102221,104663,4,68.87138959992274,1,-75.69515356098306,54.01828807212881,3.554638924171104,138.94035174612713,178,175,1.3006781552004913,0,0,0.07166436423164357,Normal,0
101570,250,1,101570,102964,7,54.96668793180639,0,-70.30278896271697,59.090722428854775,5.8883040416421295,235.78990199859413,360,356,0.9826220629767685,2,0,0.07632551088639099,Normal,0
101571,50,0,102502,102491,4,61.19593555895637,4,-72.0997211978435,104.57214910948291,5.119148221961032,114.41312571709562,414,414,0.0,11,0,0.42838548522697906,Flooding,1
101572,200,1,101572,104487,6,35.890323441470514,2,-60.30448973052778,27.056184905962972,3.1898232823378017,285.5559142865359,393,389,0.9975297309866267,1,0,0.07290893001274679,Normal,0
101573,150,0,105167,103145,7,32.699251217722626,3,-86.49705222777483,151.32590749889724,2.607746682639509,137.60080012854291,379,271,28.42000071668587,10,0,0.4539275287348164,DoS,1
101574,150,1,101574,103249,2,53.56828498657961,2,-74.03168016318267,51.04486541605688,9.33954149750133,211.2640701584953,200,149,25.31842967675542,0,1,0.07212282865661572,Malicious,1
101575,50,0,105089,103530,1,53.141158493773915,2,-71.77909417669106,36.68231009612107,24.241243869228345,135.10406012976392,81,70,13.216834595126018,1,0,0.09750989766523442,DataError,1
101576,150,0,103469,103130,7,36.40567802649805,1,-60.00179764095875,53.297734177004294,4.767907906170676,161.7116154158323,180,177,1.2890013127398652,1,0,0.09551108434180133,Normal,0
101577,250,0,105894,104300,4,59.28605518065567,0,-67.68537870275615,41.43856693926807,23.031642336621353,241.02671526863816,168,152,8.953662695000638,0,0,0.08095035930188355,DataError,1
101578,250,0,101897,101605,6,46.93406925321618,4,-64.28972703823877,55.86851538784868,0.0,122.7965252270627,312,308,1.2159982816848052,2,0,0.06944805314841898,Normal,0
101579,100,0,101484,102187,7,49.61348231172675,3,-69.78384155177555,44.54344605637416,4.036271369030554,231.14730982903157,462,456,1.2326920384095879,1,0,0.06195170558511749,Normal,0
101580,50,0,104694,101169,2,35.655727475189735,3,-67.62486692722518,70.01749889303312,4.161488759334167,194.07766425156433,293,289,1.232437546406194,0,0,0.109676675599473,Normal,0
101581,100,0,104410,103815,1,46.512421874042424,1,-64.9817103281397,33.40775430163031,7.349394264560653,175.25655322465482,176,173,1.380070841083176,2,0,0.07496914105648907,SMS,1
101582,200,0,101419,105228,6,57.790295379797136,1,-68.16507121724487,58.95086836064334,5.948965392501053,214.84124863944066,330,328,0.41532726811709775,1,0,0.08045220047629109,Normal,0
101583,200,0,101011,104103,6,65.51122589466414,2,-77.5067202721661,50.10074066103018,5.0903913582080555,157.19625937826527,281,277,1.3494130358057692,3,0,0.05664827119480911,Normal,0
101584,100,0,102646,101218,5,53.045297493301234,4,-72.25097501650266,111.99537936232926,5.84289436546038,74.2795618965078,448,288,35.55297239275746,5,0,0.6801876546138884,DoS,1
101585,50,1,101585,101431,3,46.803268925405334,2,-66.77938563019909,58.40198302555406,3.070010569593501,175.47948716750707,245,242,1.1480067126138125,1,0,0.08112291887901908,Normal,0
101586,100,0,104244,102694,5,65.00108948173775,2,-70.88653574596661,40.537712399638174,3.5106167036775258,229.6141018824261,279,277,0.6311439344739043,2,0,0.05828197041279043,Normal,0
101587,100,0,102223,104363,2,54.132435417166505,4,-71.86505825741571,56.040476593785556,2.1479213413658846,160.99376215187777,350,346,1.1073995074896519,1,0,0.09557621537055778,Normal,0
101588,250,0,104920,102939,1,48.535495613937506,4,-74.18574640155427,47.279118452905244,6.5225009993588445,204.70774138258736,100,99,0.3987515837242963,2,0,0.10047115726749407,Normal,0
101589,150,0,104207,103400,2,61.6408722237152,4,-67.506888479285,50.2024826636432,4.632093403127087,216.45156018103887,324,319,1.344077428989249,2,0,0.07494328634535335,Normal,0
101590,100,0,105021,102256,2,43.28664128759685,3,-71.53481159388075,48.31654701520413,5.274218119208573,223.70296616292276,218,216,0.6998293395569206,2,0,0.09119226622274888,Normal,0
101591,150,0,104367,101168,3,53.338684994414905,0,-69.51921605006852,166.43949020096963,5.356224105693754,61.65453135230532,117,92,21.254607616600037,7,0,0.5991197684692029,DoS,1
101592,50,1,101592,104303,5,62.72127514908471,4,-66.89413683860697,58.01949216792375,4.558483872412696,222.721280503536,242,238,1.5484377928822357,0,0,0.06193543437384803,Normal,0
101593,250,0,103147,102338,1,44.8475427829278,4,-68.31182865292635,51.4812646694702,4.1990505213572815,162.09081688124706,455,448,1.3999828152530314,1,0,0.07619257067826143,Normal,0
101594,100,0,103489,104264,5,54.34799561023824,0,-79.84906358491712,50.93057472394907,6.964292734850886,175.1700246512512,441,335,23.837597778678873,2,1,0.07738014190347701,Malicious,1
101595,100,0,101508,102463,3,30.07371579227785,3,-68.38273817869805,38.901605107300924,9.145197081525037,159.84848738145456,88,87,0.5280296783337814,3,0,0.06866393095808365,Normal,0
101596,100,0,103441,103520,1,47.820316150392706,0,-69.68491170550385,43.55377868921527,2.574956105832643,62.58407282797874,487,245,49.58518471742071,14,0,0.09047369482758329,Blackhole,1
101597,150,0,102617,101416,3,54.113602775697075,1,-64.539722942806,42.796116411995285,5.9200907817671125,177.78398402230644,414,411,0.6450404335239677,1,0,0.07015111775175567,Normal,0
101598,150,0,103426,101908,2,56.42107758998613,1,-58.79693939912859,37.12621406864655,3.345046497476341,168.79827367400193,106,105,0.6976624091840404,3,0,0.06374830971489466,Normal,0
101599,200,0,102321,105052,5,39.560790197510165,4,-71.51630388833352,61.87591818018013,3.8688944751951526,194.01276208338732,406,403,0.5161717858557393,4,0,0.06063900408900608,Normal,0
101600,100,0,101710,105760,1,51.326846191330766,2,-64.09085853028981,44.49548127310788,3.0750023301613556,255.28551979386697,320,314,1.5940309381255302,2,0,0.07010179609019396,Normal,0
101601,100,0,103582,104994,5,50.820299293881156,1,-73.18308810472057,59.598239527423694,4.064906904234406,266.95832438664223,493,489,0.7112214877384943,0,0,0.10015587142279293,Normal,0
101602,50,0,101383,103323,6,66.7347584919959,2,-72.08209254452245,38.980400960521955,6.252991530086169,218.35747227047452,105,104,0.7772840302534372,1,0,0.056531431214478914,Normal,0
101603,150,0,101391,104672,4,45.13710096169725,0,-73.34389119390562,44.924686564742316,6.162746118677848,233.36402287640274,141,138,1.455906796785401,1,0,0.05166019720638018,Normal,0
101604,50,1,101604,103170,5,57.15359838187284,1,-66.9664741415944,39.96230205050374,0.22959552574710607,214.87759375975077,415,408,1.4968467577777291,2,0,0.07176208529746238,Normal,0
101605,150,0,104538,105814,6,52.0933540625881,4,-78.451595129386,44.778685800528024,7.423060424606411,114.80402206370968,142,141,0.5316313223469918,2,0,0.087020023084497,Normal,0
101606,200,0,101506,104050,7,52.5674726103953,3,-72.53192807248251,57.43133265424835,5.973353372138439,171.67691708216586,486,482,0.6556705645130851,3,0,0.04892885554104316,Normal,0
